project_version,gate,D,S,R,total_rows,kernel,variant,transition,timing_scope,slot_tile,seed,phase_profile,require_affinity,projection_shift,state_multiplier,output_multiplier,final_shift,target_rms,epsilon,warmup_repetitions,timed_repetitions,sequences_per_repetition,worker_count,allow_smt_siblings,cpus,physical_cores,rows,base_weight_bytes,allocated_weight_bytes,logical_weight_load_bytes,one_pass_weight_bytes,distinct_weight_storage_bytes,elapsed_seconds,mac_total,mac_per_second,logical_weight_load_gb_per_second,one_pass_weight_gb_per_second,output_checksum,state_checksum,round_sink,weight_hash_signature,clone_hashes_equal,clone_addresses_distinct,all_affinity_succeeded,clipped_cells,transition_cells,worker_compute_seconds,worker_transition_seconds,worker_sync_seconds,worker_cold_seconds,worker_affinity_errors,valid,error,batch_repeat,variant_order
0.4.1,t0rm,1472,16,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,13,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,277348352,69337088,2166784,0.0053845999999999998,1109393408,206030793002.26572,51.507698250566428,12.876924562641607,12689732249534940426,6135172001831126576,14068849711222530799,11255046554403909569,false,false,true,23232,753664,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,11
0.4.1,t0rm,1472,16,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,13,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,277348352,69337088,17334272,0.0050470999999999997,1109393408,219808089397.87207,54.952022349468017,13.738005587367004,12689732249534940426,6135172001831126576,14068849711222530799,11255046554403909569,true,true,true,23232,753664,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,12
0.4.1,t0rm,1472,1,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,14,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,69337088,69337088,2166784,0.00060829999999999999,69337088,113985020549.07118,113.98502054907118,113.98502054907118,10128494215365011255,14442104813591559944,2934774874896736992,11255046554403909569,false,false,true,0,47104,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,13
0.4.1,t0rm,1472,1,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,14,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,69337088,69337088,17334272,0.0015717000000000001,69337088,44115981421.390846,44.115981421390849,44.115981421390849,10128494215365011255,14442104813591559944,2934774874896736992,11255046554403909569,true,true,true,0,47104,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,14
0.4.1,t0rm,1472,8,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,14,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,138674176,69337088,2166784,0.0026123000000000001,554696704,212340352945.68005,53.085088236420013,26.542544118210007,1376143601252108142,10896513103772478190,16644558779145830308,11255046554403909569,false,false,true,0,376832,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,15
0.4.1,t0rm,1472,8,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,14,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,138674176,69337088,17334272,0.0035590000000000001,554696704,155857461084.57431,38.964365271143578,19.482182635571789,1376143601252108142,10896513103772478190,16644558779145830308,11255046554403909569,true,true,true,0,376832,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,16
0.4.1,t0rm,1472,16,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,14,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,277348352,69337088,2166784,0.011446599999999999,1109393408,96919033424.77243,24.229758356193109,6.0574395890482773,2744236483065453218,12426728992559062094,16644558779145830308,11255046554403909569,false,false,true,12,753664,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,17
0.4.1,t0rm,1472,16,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,14,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,277348352,69337088,17334272,0.0078499999999999993,1109393408,141324001019.10831,35.331000254777074,8.8327500636942684,2744236483065453218,12426728992559062094,16644558779145830308,11255046554403909569,true,true,true,12,753664,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,18
0.4.1,t0rm,1472,1,8,1472,avx2-fused,shared,fixed-point,full-repetition,4,3221342974,false,true,15,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,69337088,69337088,2166784,0.00070850000000000004,69337088,97864626676.076218,97.864626676076213,97.864626676076213,12277467769444050185,2006973258399079179,5106034973504592430,11255046554403909569,false,false,true,0,47104,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,19
0.4.1,t0rm,1472,1,8,1472,avx2-fused,clone,fixed-point,full-repetition,4,3221342974,false,true,15,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,69337088,69337088,17334272,0.0013382999999999999,69337088,51809824404.094749,51.809824404094748,51.809824404094748,12277467769444050185,2006973258399079179,5106034973504592430,11255046554403909569,true,true,true,0,47104,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",1,20
