"record_type","D","target_kib","R","recurrence_path","recurrence_fused_median_S1_mac_per_second","recurrence_fused_median_S2_mac_per_second","recurrence_fused_median_S4_mac_per_second","recurrence_fused_median_S8_mac_per_second","recurrence_fused_median_S16_mac_per_second","recurrence_repeat_median_S1_mac_per_second","recurrence_repeat_median_S2_mac_per_second","recurrence_repeat_median_S4_mac_per_second","recurrence_repeat_median_S8_mac_per_second","recurrence_repeat_median_S16_mac_per_second","recurrence_G2_norm","recurrence_G4_norm","recurrence_G8_norm","recurrence_G16_norm","recurrence_F4_norm","recurrence_F8_norm","recurrence_F16_norm","static_A_G2_static","static_A_G2_delta","static_A_G2_ratio","static_A_G4_static","static_A_G4_delta","static_A_G4_ratio","static_A_G8_static","static_A_G8_delta","static_A_G8_ratio","static_A_G16_static","static_A_G16_delta","static_A_G16_ratio","static_A_F4_static","static_A_F4_delta","static_A_F4_ratio","static_A_F8_static","static_A_F8_delta","static_A_F8_ratio","static_A_F16_static","static_A_F16_delta","static_A_F16_ratio","static_A_max_G8_G16","static_B_G2_static","static_B_G2_delta","static_B_G2_ratio","static_B_G4_static","static_B_G4_delta","static_B_G4_ratio","static_B_G8_static","static_B_G8_delta","static_B_G8_ratio","static_B_G16_static","static_B_G16_delta","static_B_G16_ratio","static_B_F4_static","static_B_F4_delta","static_B_F4_ratio","static_B_F8_static","static_B_F8_delta","static_B_F8_ratio","static_B_F16_static","static_B_F16_delta","static_B_F16_ratio","static_B_max_G8_G16"
"R_comparison","512","512","1","Norm+Requantize+residual between every round","5749562673.58175","6974350828.48845","8901425568.38659","5556140641.10015","5158194789.29162","7156822198.86265","10024702309.5352","12634463294.6047","5536598335.6708","5383353797.69878","1.21302283746456","1.54819176235561","0.966358827016472","0.897145588653662","0.704535314308742","1.003529659232","0.958174956194889","1.79187730415326","-0.5788544666887","0.676956415851121","3.44741582607354","-1.89922406371793","0.449087618222991","3.68310617471143","-2.71674734769496","0.262376043800091","3.61368386094739","-2.71653827229373","0.24826344062606","2.75079966273639","-2.04626434842765","0.256120183469812","2.38512329728315","-1.38159363805115","0.420745401453712","2.57595449007579","-1.6177795338809","0.371968899251282","3.68310617471143","1.41242998875841","-0.19940715129385","0.858819797879583","2.55513425246256","-1.00694249010695","0.605914057495613","3.00866782161825","-2.04230899460178","0.321191598511764","2.89984750659786","-2.0027019179442","0.309376816060995","2.34719063571348","-1.64265532140474","0.300161096243716","2.273716838206","-1.270187178974","0.441360877647281","2.38580425189595","-1.42762929570106","0.401615076104189","3.00866782161825"
"R_comparison","512","512","2","Norm+Requantize+residual between every round","4578610981.59617","8804660675.21221","5205732474.00548","4546150339.87022","4594186682.0127","7439937355.69993","5969877040.01644","5127382692.29733","4749241388.96852","3232168608.29147","1.92299819980399","1.13696762946886","0.992910373504885","1.00340183965817","1.01528065806866","0.957237160113605","1.42139449972605","1.32810975228537","0.59488844751862","1.44792114996141","2.0975867327384","-0.96061910326954","0.542036051107431","3.30144366551322","-2.30853329200834","0.300750360782102","2.67684698667783","-1.67344514701966","0.37484467534077","2.21448936399182","-1.19920870592316","0.458471679556195","2.97205103075818","-2.01481387064457","0.32207965146191","2.65673818179366","-1.23534368206761","0.535014895132201","3.30144366551322","1.57748841278487","0.34550978701912","1.2190252455859","2.18818584681054","-1.05121821734168","0.51959372240986","2.89991738841515","-1.90700701491027","0.342392641070209","2.80409770178193","-1.80069586212376","0.357834122192153","2.24484029606932","-1.22955963800066","0.452273001267128","2.45644075057027","-1.49920359045666","0.38968461172588","2.9298948903707","-1.50850039064465","0.485134980233441","2.89991738841515"
"R_comparison","512","512","4","Norm+Requantize+residual between every round","4541541259.66348","4467421061.35207","5069564781.79874","4175923041.03204","2479620745.83452","5634847973.1067","4755660257.65476","5320553787.72823","4490126012.84919","2020755330.36511","0.983679505684618","1.11626527030041","0.919494683032224","0.545986616450613","0.952826525970212","0.930023573744254","1.22707618709411","1.42184382862928","-0.438164322944662","0.691833720327027","3.25034495426953","-2.13407968396912","0.343429785455272","2.99531374818979","-2.07581906515757","0.306977752693827","3.05702816734946","-2.51104155089885","0.178600453303641","2.62441363134658","-1.67158710537637","0.363062634102125","2.47663485380447","-1.54661128006022","0.375519052522257","2.69734254874591","-1.4702663616518","0.454920413302575","3.05702816734946","1.5835166945205","-0.599837188835882","0.621199327476925","2.70757031611137","-1.59130504581096","0.412275634600544","2.79400206236888","-1.87450737933666","0.329095921372597","2.86758880631512","-2.32160218986451","0.190399200627447","2.3152624582374","-1.36243593226719","0.411541474522761","2.31188558691198","-1.38186201316773","0.402279238648008","2.45025369914623","-1.22317751205212","0.500795565586402","2.86758880631512"
"R_comparison","512","512","8","Norm+Requantize+residual between every round","3530555478.65378","4251447781.14627","4702746955.89859","4586865040.6049","3225295754.32022","4017659476.87464","4044443473.62587","4367373150.36221","4300339596.46595","3088044274.98574","1.20418665188838","1.33201332887474","1.29919075577135","0.913537763057626","1.07679073758755","1.06662856216621","1.04444608532535","1.25408559189785","-0.04989894000947","0.96021089761987","2.5400722209946","-1.20805889211986","0.524399785905761","2.9943301989989","-1.69513944322755","0.433883596473666","3.01553533709307","-2.10199757403544","0.302943809618316","2.37661790634989","-1.29982716876234","0.453076926968597","2.70633097309126","-1.63970241092505","0.394123472986703","3.1701630019955","-2.12571691667015","0.329461319392066","3.01553533709307","1.23904336791197","-0.03485671602359","0.971868041969887","2.33887711947217","-1.00686379059743","0.569509752258958","2.75410865560255","-1.4549178998312","0.471728213456092","2.96952806810453","-2.0559903050469","0.307637355871414","2.33598576923678","-1.25919503164923","0.460957747161004","2.78942687329772","-1.72279831113151","0.38238269387045","2.81647481881036","-1.77202873348501","0.370834519218783","2.96952806810453"
"R_comparison","512","512","16","Norm+Requantize+residual between every round","3900562936.65706","4374487256.79053","2828581954.84706","4498702969.22034","4041221809.57093","3828082549.12688","3934105999.2887","2607979634.83461","4163289801.56388","4266163686.56803","1.12150151858327","0.725172750903301","1.15334710457868","1.03606117250204","1.08458743966628","1.08056445350753","0.947273031809509","1.49282378955664","-0.37132227097337","0.751261821005913","3.22886833175528","-2.50369558085198","0.224590375448689","2.91094647761422","-1.75759937303554","0.396210343765561","3.12905416928858","-2.09299299678654","0.331110014863564","2.62778403964841","-1.54319659998213","0.412738422679283","2.42712035197101","-1.34655589846348","0.445204314911713","2.76757407653036","-1.82030104472085","0.342275583458666","3.12905416928858","1.77004009650637","-0.6485385779231","0.633602323922968","3.64964067691832","-2.92446792601502","0.198697026666094","3.44209703869699","-2.28874993411831","0.335071060348514","3.59415810215594","-2.5580969296539","0.288262548016617","2.93348773589984","-1.84890029623356","0.369726256698866","2.64361321906842","-1.56304876556089","0.408745290617176","2.85970758579984","-1.91243455399033","0.331248214507416","3.59415810215594"
