probe,target_kib,actual_weight_bytes_per_block,allocated_weight_bytes,m,K,depth,variant,iterations,repetitions,warmup,logical_cpu_index,processor_group,group_processor_index,affinity_succeeded,affinity_error,eviction_bytes,elapsed_seconds,mac_count,mac_per_second,checksum
scalar_q4,768,786240,3144960,2457,512,4,B,1,2,1,1,0,1,true,0,0,0.048767900000000003,10063872,206362627.87612343,4780.0966796875
scalar_q4,768,786240,786240,2457,512,4,C,1,2,1,1,0,1,true,0,67108864,0.061873999999999998,10063872,162651065.06771827,4795.7568359375
scalar_q4,768,786240,786240,2457,512,8,A,1,2,1,1,0,1,true,0,0,0.096729800000000005,20127744,208082142.21470529,9591.5400390625
scalar_q4,768,786240,6289920,2457,512,8,B,1,2,1,1,0,1,true,0,0,0.099121799999999996,20127744,203060719.23633349,8950.044921875
scalar_q4,768,786240,786240,2457,512,8,C,1,2,1,1,0,1,true,0,67108864,0.1265579,20127744,159039807.07644486,9591.5400390625
scalar_q4,768,786240,786240,2457,512,16,A,1,2,1,1,0,1,true,0,0,0.20219519999999999,40255488,199092203.96923369,19183.171875
scalar_q4,768,786240,12579840,2457,512,16,B,1,2,1,1,0,1,true,0,0,0.20280989999999999,40255488,198488771.99781668,16256.8076171875
scalar_q4,768,786240,786240,2457,512,16,C,1,2,1,1,0,1,true,0,67108864,0.26491379999999998,40255488,151956930.89601222,19183.171875
scalar_q4,896,917440,917440,2867,512,1,A,1,2,1,1,0,1,true,0,0,0.013599699999999999,2935808,215872997.19846761,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,1,B,1,2,1,1,0,1,true,0,0,0.013883599999999999,2935808,211458699.47275925,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,1,C,1,2,1,1,0,1,true,0,67108864,0.013809399999999999,2935808,212594899.12668183,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,2,A,1,2,1,1,0,1,true,0,0,0.027585800000000001,5871616,212849219.52598801,2135.98193359375
scalar_q4,896,917440,1834880,2867,512,2,B,1,2,1,1,0,1,true,0,0,0.051809000000000001,5871616,113331969.34895481,2229.492919921875
scalar_q4,896,917440,917440,2867,512,2,C,1,2,1,1,0,1,true,0,67108864,0.0356268,5871616,164808964.03830823,2135.982177734375
scalar_q4,896,917440,917440,2867,512,4,A,1,2,1,1,0,1,true,0,0,0.058044900000000003,11743232,202312899.15220803,4271.9521484375
scalar_q4,896,917440,3669760,2867,512,4,B,1,2,1,1,0,1,true,0,0,0.060488100000000003,11743232,194141194.71433222,4472.24609375
scalar_q4,896,917440,917440,2867,512,4,C,1,2,1,1,0,1,true,0,67108864,0.070463999999999999,11743232,166655767.48410535,4271.9521484375
scalar_q4,896,917440,917440,2867,512,8,A,1,2,1,1,0,1,true,0,0,0.1176536,23486464,199623844.91422278,8543.8857421875
scalar_q4,896,917440,7339520,2867,512,8,B,1,2,1,1,0,1,true,0,0,0.1163054,23486464,201937863.59016863,9375.6142578125
scalar_q4,896,917440,917440,2867,512,8,C,1,2,1,1,0,1,true,0,67108864,0.13765640000000001,23486464,170616578.6697894,8543.8857421875
scalar_q4,896,917440,917440,2867,512,16,A,1,2,1,1,0,1,true,0,0,0.24149100000000001,46972928,194512126.74592426,17087.732421875
scalar_q4,896,917440,14679040,2867,512,16,B,1,2,1,1,0,1,true,0,0,0.24863489999999999,46972928,188923308.83556572,18069.42578125
scalar_q4,896,917440,917440,2867,512,16,C,1,2,1,1,0,1,true,0,67108864,0.28936099999999998,46972928,162333306.83817101,17087.732421875
scalar_q4,1024,1048320,1048320,3276,512,1,A,1,2,1,1,0,1,true,0,0,0.016476299999999999,3354624,203602993.39050639,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,1,B,1,2,1,1,0,1,true,0,0,0.0161186,3354624,208121300.85739455,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,1,C,1,2,1,1,0,1,true,0,67108864,0.0159516,3354624,210300157.9778831,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,2,A,1,2,1,1,0,1,true,0,0,0.031747499999999998,6709248,211331537.91637138,2543.335205078125
scalar_q4,1024,1048320,2096640,3276,512,2,B,1,2,1,1,0,1,true,0,0,0.031954499999999997,6709248,209962540.48725533,2627.178955078125
scalar_q4,1024,1048320,1048320,3276,512,2,C,1,2,1,1,0,1,true,0,67108864,0.035445600000000001,6709248,189282957.54621166,2543.33544921875
scalar_q4,1024,1048320,1048320,3276,512,4,A,1,2,1,1,0,1,true,0,0,0.084595699999999996,13418496,158619126.03122854,5086.66650390625
scalar_q4,1024,1048320,4193280,3276,512,4,B,1,2,1,1,0,1,true,0,0,0.067245200000000005,13418496,199545781.70635226,4776.06005859375
scalar_q4,1024,1048320,1048320,3276,512,4,C,1,2,1,1,0,1,true,0,67108864,0.076719300000000004,13418496,174903785.6184819,5086.66650390625
scalar_q4,1024,1048320,1048320,3276,512,8,A,1,2,1,1,0,1,true,0,0,0.1312691,26836992,204442568.73856834,10173.341796875
scalar_q4,1024,1048320,8386560,3276,512,8,B,1,2,1,1,0,1,true,0,0,0.13558700000000001,26836992,197931896.12573475,10697.712890625
scalar_q4,1024,1048320,1048320,3276,512,8,C,1,2,1,1,0,1,true,0,67108864,0.16100139999999999,26836992,166687941.84398398,10173.341796875
scalar_q4,1024,1048320,1048320,3276,512,16,A,1,2,1,1,0,1,true,0,0,0.2687639,53673984,199706820.74489915,20346.6015625
scalar_q4,1024,1048320,16773120,3276,512,16,B,1,2,1,1,0,1,true,0,0,0.25943119999999997,53673984,206891013.87959507,20986.685546875
scalar_q4,1024,1048320,1048320,3276,512,16,C,1,2,1,1,0,1,true,0,67108864,0.32720749999999998,53673984,164036533.39241919,20346.6015625
scalar_q4,1280,1310720,1310720,4096,512,1,A,1,2,1,1,0,1,true,0,0,0.027429599999999998,4194304,152911599.14836529,1821.859375
scalar_q4,1280,1310720,1310720,4096,512,1,B,1,2,1,1,0,1,true,0,0,0.026292599999999999,4194304,159524124.65864921,1821.859375
scalar_q4,1280,1310720,1310720,4096,512,1,C,1,2,1,1,0,1,true,0,67108864,0.0202378,4194304,207250985.77908665,1821.859375
scalar_q4,1280,1310720,1310720,4096,512,2,A,1,2,1,1,0,1,true,0,0,0.042230499999999997,8388608,198638614.27167571,3643.71337890625
scalar_q4,1280,1310720,2621440,4096,512,2,B,1,2,1,1,0,1,true,0,0,0.040168200000000001,8388608,208837040.24576655,3653.72900390625
scalar_q4,1280,1310720,1310720,4096,512,2,C,1,2,1,1,0,1,true,0,67108864,0.043793100000000001,8388608,191550906.4213312,3643.713623046875
scalar_q4,1280,1310720,1310720,4096,512,4,A,1,2,1,1,0,1,true,0,0,0.080078099999999999,16777216,209510665.21308574,7287.4404296875
scalar_q4,1280,1310720,5242880,4096,512,4,B,1,2,1,1,0,1,true,0,0,0.083324300000000004,16777216,201348418.16852945,6311.69873046875
scalar_q4,1280,1310720,1310720,4096,512,4,C,1,2,1,1,0,1,true,0,67108864,0.095211000000000004,16777216,176210900.00105029,7287.4404296875
scalar_q4,1280,1310720,1310720,4096,512,8,A,1,2,1,1,0,1,true,0,0,0.170402,33554432,196913369.56139013,14574.83984375
scalar_q4,1280,1310720,10485760,4096,512,8,B,1,2,1,1,0,1,true,0,0,0.16699120000000001,33554432,200935330.72401419,13369.3076171875
scalar_q4,1280,1310720,1310720,4096,512,8,C,1,2,1,1,0,1,true,0,67108864,0.2215935,33554432,151423358.5371412,14574.83984375
scalar_q4,1280,1310720,1310720,4096,512,16,A,1,2,1,1,0,1,true,0,0,0.31829010000000002,67108864,210841820.08802661,29149.37890625
scalar_q4,1280,1310720,20971520,4096,512,16,B,1,2,1,1,0,1,true,0,0,0.32107449999999998,67108864,209013372.28587136,25772.818359375
scalar_q4,1280,1310720,1310720,4096,512,16,C,1,2,1,1,0,1,true,0,67108864,0.37608940000000002,67108864,178438594.65329254,29149.37890625
scalar_q4,256,262080,262080,819,512,1,A,1,2,1,2,0,2,true,0,0,0.0056886000000000003,838656,147427486.55205145,507.36077880859375
scalar_q4,256,262080,262080,819,512,1,B,1,2,1,2,0,2,true,0,0,0.0051869999999999998,838656,161684210.52631581,507.36077880859375
scalar_q4,256,262080,262080,819,512,1,C,1,2,1,2,0,2,true,0,67108864,0.0050185000000000004,838656,167112882.33535916,507.36077880859375
scalar_q4,256,262080,262080,819,512,2,A,1,2,1,2,0,2,true,0,0,0.010192700000000001,1677312,164560126.36494744,1014.7217407226562
scalar_q4,256,262080,524160,819,512,2,B,1,2,1,2,0,2,true,0,0,0.010132800000000001,1677312,165532922.78540975,860.4334716796875
scalar_q4,256,262080,262080,819,512,2,C,1,2,1,2,0,2,true,0,67108864,0.014184,1677312,118253807.10659899,1014.7220458984375
scalar_q4,256,262080,262080,819,512,4,A,1,2,1,2,0,2,true,0,0,0.021773799999999999,3354624,154066997.95166668,2029.4434814453125
scalar_q4,256,262080,1048320,819,512,4,B,1,2,1,2,0,2,true,0,0,0.0223462,3354624,150120557.41020843,1557.123291015625
scalar_q4,256,262080,262080,819,512,4,C,1,2,1,2,0,2,true,0,67108864,0.032465599999999997,3354624,103328569.31644572,2029.443603515625
scalar_q4,256,262080,262080,819,512,8,A,1,2,1,2,0,2,true,0,0,0.040640999999999997,6709248,165085701.63135752,4058.888671875
scalar_q4,256,262080,2096640,819,512,8,B,1,2,1,2,0,2,true,0,0,0.0415325,6709248,161542117.6187323,2863.470458984375
scalar_q4,256,262080,262080,819,512,8,C,1,2,1,2,0,2,true,0,67108864,0.0682648,6709248,98282687.417234063,4058.88916015625
scalar_q4,256,262080,262080,819,512,16,A,1,2,1,2,0,2,true,0,0,0.084625800000000001,13418496,158562707.82669115,8117.76318359375
scalar_q4,256,262080,4193280,819,512,16,B,1,2,1,2,0,2,true,0,0,0.082887600000000006,13418496,161887857.77365974,5270.2470703125
scalar_q4,256,262080,262080,819,512,16,C,1,2,1,2,0,2,true,0,67108864,0.1443837,13418496,92936363.315249577,8117.763671875
scalar_q4,384,392960,392960,1228,512,1,A,1,2,1,2,0,2,true,0,0,0.0084805000000000002,1257472,148278049.64329934,774.013916015625
scalar_q4,384,392960,392960,1228,512,1,B,1,2,1,2,0,2,true,0,0,0.0078258000000000008,1257472,160682869.48299214,774.013916015625
scalar_q4,384,392960,392960,1228,512,1,C,1,2,1,2,0,2,true,0,67108864,0.0080377000000000001,1257472,156446744.71552807,774.013916015625
scalar_q4,384,392960,392960,1228,512,2,A,1,2,1,2,0,2,true,0,0,0.015831700000000001,2514944,158854955.56383711,1548.027099609375
scalar_q4,384,392960,785920,1228,512,2,B,1,2,1,2,0,2,true,0,0,0.0156054,2514944,161158573.31436554,1208.54931640625
scalar_q4,384,392960,392960,1228,512,2,C,1,2,1,2,0,2,true,0,67108864,0.019347099999999999,2514944,129990747.96739563,1548.02734375
scalar_q4,384,392960,392960,1228,512,4,A,1,2,1,2,0,2,true,0,0,0.034352300000000002,5029888,146420705.45494768,3096.044189453125
scalar_q4,384,392960,1571840,1228,512,4,B,1,2,1,2,0,2,true,0,0,0.032498899999999997,5029888,154771023.01924068,2313.489013671875
scalar_q4,384,392960,392960,1228,512,4,C,1,2,1,2,0,2,true,0,67108864,0.045939000000000001,5029888,109490585.34143102,3096.044189453125
scalar_q4,384,392960,392960,1228,512,8,A,1,2,1,2,0,2,true,0,0,0.063297699999999998,10059776,158927986.32493755,6192.09130859375
scalar_q4,384,392960,3143680,1228,512,8,B,1,2,1,2,0,2,true,0,0,0.063442899999999997,10059776,158564252.26463482,4248.7490234375
scalar_q4,384,392960,392960,1228,512,8,C,1,2,1,2,0,2,true,0,67108864,0.092887300000000006,10059776,108300876.43843667,6192.091796875
scalar_q4,384,392960,392960,1228,512,16,A,1,2,1,2,0,2,true,0,0,0.12727350000000001,20119552,158081234.50679049,12384.248046875
scalar_q4,384,392960,6287360,1228,512,16,B,1,2,1,2,0,2,true,0,0,0.1255358,20119552,160269437.08487937,8054.60595703125
scalar_q4,384,392960,392960,1228,512,16,C,1,2,1,2,0,2,true,0,67108864,0.1872655,20119552,107438647.26818341,12384.248046875
scalar_q4,512,524160,524160,1638,512,1,A,1,2,1,2,0,2,true,0,0,0.0102621,1677312,163447247.63937205,992.19049072265625
scalar_q4,512,524160,524160,1638,512,1,B,1,2,1,2,0,2,true,0,0,0.0108495,1677312,154598092.07797596,992.19049072265625
scalar_q4,512,524160,524160,1638,512,1,C,1,2,1,2,0,2,true,0,67108864,0.0103427,1677312,162173513.68598142,992.19049072265625
scalar_q4,512,524160,524160,1638,512,2,A,1,2,1,2,0,2,true,0,0,0.022161699999999999,3354624,151370337.11312762,1984.3802490234375
scalar_q4,512,524160,1048320,1638,512,2,B,1,2,1,2,0,2,true,0,0,0.020678200000000001,3354624,162229981.33299804,1352.0919189453125
scalar_q4,512,524160,524160,1638,512,2,C,1,2,1,2,0,2,true,0,67108864,0.024389500000000001,3354624,137543779.08526209,1984.3804931640625
scalar_q4,512,524160,524160,1638,512,4,A,1,2,1,2,0,2,true,0,0,0.041631899999999999,6709248,161156420.91761366,3968.751953125
scalar_q4,512,524160,2096640,1638,512,4,B,1,2,1,2,0,2,true,0,0,0.043112299999999999,6709248,155622594.94390231,2610.9716796875
scalar_q4,512,524160,524160,1638,512,4,C,1,2,1,2,0,2,true,0,67108864,0.053311200000000003,6709248,125850628.01062441,3968.751953125
scalar_q4,512,524160,524160,1638,512,8,A,1,2,1,2,0,2,true,0,0,0.083365300000000003,13418496,160960207.66433996,7937.49169921875
scalar_q4,512,524160,4193280,1638,512,8,B,1,2,1,2,0,2,true,0,0,0.090143200000000007,13418496,148857551.0964776,4906.61328125
scalar_q4,512,524160,524160,1638,512,8,C,1,2,1,2,0,2,true,0,67108864,0.13125539999999999,13418496,102231953.88532586,7937.4921875
scalar_q4,512,524160,524160,1638,512,16,A,1,2,1,2,0,2,true,0,0,0.17465339999999999,26836992,153658571.77701667,15874.96484375
scalar_q4,512,524160,8386560,1638,512,16,B,1,2,1,2,0,2,true,0,0,0.16966709999999999,26836992,158174401.51921028,9914.1044921875
scalar_q4,512,524160,524160,1638,512,16,C,1,2,1,2,0,2,true,0,67108864,0.2364531,26836992,113498160.94608191,15874.96484375
scalar_q4,640,655360,655360,2048,512,1,A,1,2,1,2,0,2,true,0,0,0.0128498,2097152,163205030.42848915,869.2900390625
scalar_q4,640,655360,655360,2048,512,1,B,1,2,1,2,0,2,true,0,0,0.0127863,2097152,164015547.89110219,869.2900390625
scalar_q4,640,655360,655360,2048,512,1,C,1,2,1,2,0,2,true,0,67108864,0.012819499999999999,2097152,163590779.67159405,869.2900390625
scalar_q4,640,655360,655360,2048,512,2,A,1,2,1,2,0,2,true,0,0,0.027257199999999999,4194304,153878754.9711636,1738.579345703125
scalar_q4,640,655360,1310720,2048,512,2,B,1,2,1,2,0,2,true,0,0,0.026240599999999999,4194304,159840247.55531505,1626.59521484375
scalar_q4,640,655360,655360,2048,512,2,C,1,2,1,2,0,2,true,0,67108864,0.032348099999999998,4194304,129661525.71557526,1738.57958984375
scalar_q4,640,655360,655360,2048,512,4,A,1,2,1,2,0,2,true,0,0,0.0521883,8388608,160737330.0145818,3477.15625
scalar_q4,640,655360,2621440,2048,512,4,B,1,2,1,2,0,2,true,0,0,0.051758100000000001,8388608,162073337.31338668,3340.714599609375
scalar_q4,640,655360,655360,2048,512,4,C,1,2,1,2,0,2,true,0,67108864,0.064910300000000004,8388608,129233850.40586779,3477.15625
scalar_q4,640,655360,655360,2048,512,8,A,1,2,1,2,0,2,true,0,0,0.10761709999999999,16777216,155897306.28310931,6954.33056640625
scalar_q4,640,655360,5242880,2048,512,8,B,1,2,1,2,0,2,true,0,0,0.1050315,16777216,159735088.9971104,6495.939453125
scalar_q4,640,655360,655360,2048,512,8,C,1,2,1,2,0,2,true,0,67108864,0.1337884,16777216,125401125.95710839,6954.3310546875
scalar_q4,640,655360,655360,2048,512,16,A,1,2,1,2,0,2,true,0,0,0.2125908,33554432,157835767.11692134,13908.6025390625
scalar_q4,640,655360,10485760,2048,512,16,B,1,2,1,2,0,2,true,0,0,0.21765019999999999,33554432,154166786.89015678,12403.3486328125
scalar_q4,640,655360,655360,2048,512,16,C,1,2,1,2,0,2,true,0,67108864,0.2711327,33554432,123756492.66945669,13908.6025390625
scalar_q4,768,786240,786240,2457,512,1,A,1,2,1,2,0,2,true,0,0,0.015454900000000001,2515968,162794194.72141522,1198.9371337890625
scalar_q4,768,786240,786240,2457,512,1,B,1,2,1,2,0,2,true,0,0,0.015268199999999999,2515968,164784846.93677056,1198.9371337890625
scalar_q4,768,786240,786240,2457,512,1,C,1,2,1,2,0,2,true,0,67108864,0.0152689,2515968,164777292.40482289,1198.9371337890625
scalar_q4,768,786240,786240,2457,512,2,A,1,2,1,2,0,2,true,0,0,0.032756,5031936,153618756.86897057,2397.87744140625
scalar_q4,768,786240,1572480,2457,512,2,B,1,2,1,2,0,2,true,0,0,0.032176200000000002,5031936,156386894.66127136,2464.06640625
scalar_q4,768,786240,786240,2457,512,2,C,1,2,1,2,0,2,true,0,67108864,0.036895499999999998,5031936,136383461.39773145,2397.877685546875
scalar_q4,768,786240,786240,2457,512,4,A,1,2,1,2,0,2,true,0,0,0.065745200000000004,10063872,153073866.98952925,4795.7568359375
scalar_q4,768,786240,3144960,2457,512,4,B,1,2,1,2,0,2,true,0,0,0.063924700000000001,10063872,157433230.0347127,4780.0966796875
scalar_q4,768,786240,786240,2457,512,4,C,1,2,1,2,0,2,true,0,67108864,0.077406299999999997,10063872,130013603.5438976,4795.7568359375
scalar_q4,768,786240,786240,2457,512,8,A,1,2,1,2,0,2,true,0,0,0.12859380000000001,20127744,156521885.19197658,9591.5400390625
scalar_q4,768,786240,6289920,2457,512,8,B,1,2,1,2,0,2,true,0,0,0.12995399999999999,20127744,154883604.96791175,8950.044921875
scalar_q4,768,786240,786240,2457,512,8,C,1,2,1,2,0,2,true,0,67108864,0.15733050000000001,20127744,127932880.14720604,9591.5400390625
scalar_q4,768,786240,786240,2457,512,16,A,1,2,1,2,0,2,true,0,0,0.2565598,40255488,156904893.12822974,19183.171875
scalar_q4,768,786240,12579840,2457,512,16,B,1,2,1,2,0,2,true,0,0,0.25507089999999999,40255488,157820778.45806795,16256.8076171875
scalar_q4,768,786240,786240,2457,512,16,C,1,2,1,2,0,2,true,0,67108864,0.32828059999999998,40255488,122625241.94241147,19183.171875
scalar_q4,896,917440,917440,2867,512,1,A,1,2,1,2,0,2,true,0,0,0.018896699999999999,2935808,155360883.11715803,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,1,B,1,2,1,2,0,2,true,0,0,0.0186711,2935808,157238084.52635357,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,1,C,1,2,1,2,0,2,true,0,67108864,0.0186617,2935808,157317286.20650852,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,2,A,1,2,1,2,0,2,true,0,0,0.036887900000000001,5871616,159174580.28242323,2135.98193359375
scalar_q4,896,917440,1834880,2867,512,2,B,1,2,1,2,0,2,true,0,0,0.038167600000000003,5871616,153837705.27882287,2229.492919921875
scalar_q4,896,917440,917440,2867,512,2,C,1,2,1,2,0,2,true,0,67108864,0.048955499999999999,5871616,119937821.08241159,2135.982177734375
scalar_q4,896,917440,917440,2867,512,4,A,1,2,1,2,0,2,true,0,0,0.079050899999999993,11743232,148552793.20033044,4271.9521484375
scalar_q4,896,917440,3669760,2867,512,4,B,1,2,1,2,0,2,true,0,0,0.078540600000000002,11743232,149517981.78267035,4472.24609375
scalar_q4,896,917440,917440,2867,512,4,C,1,2,1,2,0,2,true,0,67108864,0.090088500000000002,11743232,130352175.91590491,4271.9521484375
scalar_q4,896,917440,917440,2867,512,8,A,1,2,1,2,0,2,true,0,0,0.1508833,23486464,155659798.00282735,8543.8857421875
scalar_q4,896,917440,7339520,2867,512,8,B,1,2,1,2,0,2,true,0,0,0.15324199999999999,23486464,153263883.26959974,9375.6142578125
scalar_q4,896,917440,917440,2867,512,8,C,1,2,1,2,0,2,true,0,67108864,0.1748642,23486464,134312592.28589958,8543.8857421875
scalar_q4,896,917440,917440,2867,512,16,A,1,2,1,2,0,2,true,0,0,0.30152610000000002,46972928,155783953.69422415,17087.732421875
scalar_q4,896,917440,14679040,2867,512,16,B,1,2,1,2,0,2,true,0,0,0.29333799999999999,46972928,160132434.25672776,18069.42578125
scalar_q4,896,917440,917440,2867,512,16,C,1,2,1,2,0,2,true,0,67108864,0.3614098,46972928,129971373.21677497,17087.732421875
scalar_q4,1024,1048320,1048320,3276,512,1,A,1,2,1,2,0,2,true,0,0,0.0205165,3354624,163508590.64655277,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,1,B,1,2,1,2,0,2,true,0,0,0.0209926,3354624,159800310.58563495,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,1,C,1,2,1,2,0,2,true,0,67108864,0.020457900000000001,3354624,163976947.78056398,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,2,A,1,2,1,2,0,2,true,0,0,0.042936700000000001,6709248,156259051.1147806,2543.335205078125
scalar_q4,1024,1048320,2096640,3276,512,2,B,1,2,1,2,0,2,true,0,0,0.043084799999999999,6709248,155721925.13368985,2627.178955078125
scalar_q4,1024,1048320,1048320,3276,512,2,C,1,2,1,2,0,2,true,0,67108864,0.046023099999999997,6709248,145780010.4730016,2543.33544921875
scalar_q4,1024,1048320,1048320,3276,512,4,A,1,2,1,2,0,2,true,0,0,0.085472400000000004,13418496,156992151.85252783,5086.66650390625
scalar_q4,1024,1048320,4193280,3276,512,4,B,1,2,1,2,0,2,true,0,0,0.083723400000000003,13418496,160271751.98331648,4776.06005859375
scalar_q4,1024,1048320,1048320,3276,512,4,C,1,2,1,2,0,2,true,0,67108864,0.10088279999999999,13418496,133010741.17689042,5086.66650390625
scalar_q4,1024,1048320,1048320,3276,512,8,A,1,2,1,2,0,2,true,0,0,0.1788817,26836992,150026481.18840551,10173.341796875
scalar_q4,1024,1048320,8386560,3276,512,8,B,1,2,1,2,0,2,true,0,0,0.1702671,26836992,157617014.67870188,10697.712890625
scalar_q4,1024,1048320,1048320,3276,512,8,C,1,2,1,2,0,2,true,0,67108864,0.19922110000000001,26836992,134709586.48456413,10173.341796875
scalar_q4,1024,1048320,1048320,3276,512,16,A,1,2,1,2,0,2,true,0,0,0.33919569999999999,53673984,158238987.10980123,20346.6015625
scalar_q4,1024,1048320,16773120,3276,512,16,B,1,2,1,2,0,2,true,0,0,0.34113359999999998,53673984,157340068.52447253,20986.685546875
scalar_q4,1024,1048320,1048320,3276,512,16,C,1,2,1,2,0,2,true,0,67108864,0.40354220000000002,53673984,133007115.48878902,20346.6015625
scalar_q4,1280,1310720,1310720,4096,512,1,A,1,2,1,2,0,2,true,0,0,0.026384100000000001,4194304,158970895.34985086,1821.859375
scalar_q4,1280,1310720,1310720,4096,512,1,B,1,2,1,2,0,2,true,0,0,0.025749500000000002,4194304,162888755.12145865,1821.859375
scalar_q4,1280,1310720,1310720,4096,512,1,C,1,2,1,2,0,2,true,0,67108864,0.028889999999999999,4194304,145181862.23606786,1821.859375
scalar_q4,1280,1310720,1310720,4096,512,2,A,1,2,1,2,0,2,true,0,0,0.057655499999999998,8388608,145495364.70935124,3643.71337890625
scalar_q4,1280,1310720,2621440,4096,512,2,B,1,2,1,2,0,2,true,0,0,0.053099300000000002,8388608,157979634.38312745,3653.72900390625
scalar_q4,1280,1310720,1310720,4096,512,2,C,1,2,1,2,0,2,true,0,67108864,0.056827599999999999,8388608,147615032.13227376,3643.713623046875
scalar_q4,1280,1310720,1310720,4096,512,4,A,1,2,1,2,0,2,true,0,0,0.1098278,16777216,152759283.16874233,7287.4404296875
scalar_q4,1280,1310720,5242880,4096,512,4,B,1,2,1,2,0,2,true,0,0,0.1060189,16777216,158247406.83029157,6311.69873046875
scalar_q4,1280,1310720,1310720,4096,512,4,C,1,2,1,2,0,2,true,0,67108864,0.12697559999999999,16777216,132129448.49246627,7287.4404296875
scalar_q4,1280,1310720,1310720,4096,512,8,A,1,2,1,2,0,2,true,0,0,0.22300529999999999,33554432,150464728.86518842,14574.83984375
scalar_q4,1280,1310720,10485760,4096,512,8,B,1,2,1,2,0,2,true,0,0,0.2112713,33554432,158821534.2074385,13369.3076171875
scalar_q4,1280,1310720,1310720,4096,512,8,C,1,2,1,2,0,2,true,0,67108864,0.25725870000000001,33554432,130430698.7479918,14574.83984375
scalar_q4,1280,1310720,1310720,4096,512,16,A,1,2,1,2,0,2,true,0,0,0.4311682,67108864,155644279.88891575,29149.37890625
scalar_q4,1280,1310720,20971520,4096,512,16,B,1,2,1,2,0,2,true,0,0,0.42483890000000002,67108864,157963086.71357542,25772.818359375
scalar_q4,1280,1310720,1310720,4096,512,16,C,1,2,1,2,0,2,true,0,67108864,0.50807659999999999,67108864,132084146.36690609,29149.37890625
scalar_q4,256,262080,262080,819,512,1,A,1,2,1,3,0,3,true,0,0,0.0053182999999999998,838656,157692495.72231728,507.36077880859375
scalar_q4,256,262080,262080,819,512,1,B,1,2,1,3,0,3,true,0,0,0.0051114999999999997,838656,164072385.79673287,507.36077880859375
scalar_q4,256,262080,262080,819,512,1,C,1,2,1,3,0,3,true,0,67108864,0.0051224,838656,163723254.72434795,507.36077880859375
scalar_q4,256,262080,262080,819,512,2,A,1,2,1,3,0,3,true,0,0,0.010169299999999999,1677312,164938786.34714288,1014.7217407226562
scalar_q4,256,262080,524160,819,512,2,B,1,2,1,3,0,3,true,0,0,0.0104522,1677312,160474541.24490538,860.4334716796875
scalar_q4,256,262080,262080,819,512,2,C,1,2,1,3,0,3,true,0,67108864,0.013821699999999999,1677312,121353523.80676763,1014.7220458984375
scalar_q4,256,262080,262080,819,512,4,A,1,2,1,3,0,3,true,0,0,0.0204212,3354624,164271639.27682996,2029.4434814453125
scalar_q4,256,262080,1048320,819,512,4,B,1,2,1,3,0,3,true,0,0,0.020595499999999999,3354624,162881406.13240758,1557.123291015625
scalar_q4,256,262080,262080,819,512,4,C,1,2,1,3,0,3,true,0,67108864,0.033675499999999997,3354624,99616160.116405115,2029.443603515625
scalar_q4,256,262080,262080,819,512,8,A,1,2,1,3,0,3,true,0,0,0.041591299999999998,6709248,161313736.28619447,4058.888671875
scalar_q4,256,262080,2096640,819,512,8,B,1,2,1,3,0,3,true,0,0,0.041357400000000002,6709248,162226058.69808063,2863.470458984375
scalar_q4,256,262080,262080,819,512,8,C,1,2,1,3,0,3,true,0,67108864,0.068211999999999995,6709248,98358763.853867367,4058.88916015625
scalar_q4,256,262080,262080,819,512,16,A,1,2,1,3,0,3,true,0,0,0.084518499999999996,13418496,158764010.24627745,8117.76318359375
scalar_q4,256,262080,4193280,819,512,16,B,1,2,1,3,0,3,true,0,0,0.086936200000000005,13418496,154348775.30878964,5270.2470703125
scalar_q4,256,262080,262080,819,512,16,C,1,2,1,3,0,3,true,0,67108864,0.14281089999999999,13418496,93959886.815362141,8117.763671875
scalar_q4,384,392960,392960,1228,512,1,A,1,2,1,3,0,3,true,0,0,0.0075541999999999996,1257472,166459982.52627677,774.013916015625
scalar_q4,384,392960,392960,1228,512,1,B,1,2,1,3,0,3,true,0,0,0.0077026000000000004,1257472,163252927.58289409,774.013916015625
scalar_q4,384,392960,392960,1228,512,1,C,1,2,1,3,0,3,true,0,67108864,0.0089978000000000002,1257472,139753273.02229434,774.013916015625
scalar_q4,384,392960,392960,1228,512,2,A,1,2,1,3,0,3,true,0,0,0.0155283,2514944,161958746.28903356,1548.027099609375
scalar_q4,384,392960,785920,1228,512,2,B,1,2,1,3,0,3,true,0,0,0.0157238,2514944,159945051.45066714,1208.54931640625
scalar_q4,384,392960,392960,1228,512,2,C,1,2,1,3,0,3,true,0,67108864,0.0193469,2514944,129992091.75630204,1548.02734375
