probe,kernel_requested,kernel_used,avx2_supported,target_kib,m,K,depth,variant,iterations,repetitions,warmup,worker_count,logical_cpu_indices,rows_per_worker,all_affinity_succeeded,affinity_error,kernel_elapsed_seconds,wall_elapsed_seconds,mac_count,mac_per_second,checksum,batch_repeat,variant_order
int8_batch,avx2,avx2,true,768,1536,512,16,B,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0130089,0.013534,402653184,3.09521e+10,322880248,3,2
int8_batch,avx2,avx2,true,768,1536,512,16,C,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0254986,0.935312,402653184,1.57912e+10,-1475652992,3,3
int8_batch,avx2,avx2,true,384,768,512,1,C,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0007944,0.0602144,12582912,1.58395e+10,-41603056,4,1
int8_batch,avx2,avx2,true,384,768,512,1,B,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0001364,0.0001435,12582912,9.22501e+10,-41603056,4,2
int8_batch,avx2,avx2,true,384,768,512,1,A,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0001283,0.0001327,12582912,9.80741e+10,-41603056,4,3
int8_batch,avx2,avx2,true,384,768,512,4,C,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0023374,0.217002,50331648,2.15332e+10,-166412224,4,1
int8_batch,avx2,avx2,true,384,768,512,4,B,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0005442,0.0005566,50331648,9.24874e+10,257677992,4,2
int8_batch,avx2,avx2,true,384,768,512,4,A,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0005865,0.0006069,50331648,8.5817e+10,-166412224,4,3
int8_batch,avx2,avx2,true,384,768,512,8,C,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.008811,0.466535,100663296,1.14247e+10,-332824448,4,1
int8_batch,avx2,avx2,true,384,768,512,8,B,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0024324,0.0024938,100663296,4.13844e+10,-8318168,4,2
int8_batch,avx2,avx2,true,384,768,512,8,A,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0016118,0.0017103,100663296,6.2454e+10,-332824448,4,3
int8_batch,avx2,avx2,true,384,768,512,16,C,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.023651,0.94719,201326592,8.51239e+09,-665648896,4,1
int8_batch,avx2,avx2,true,384,768,512,16,B,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0045051,0.0047091,201326592,4.46886e+10,88252376,4,2
int8_batch,avx2,avx2,true,384,768,512,16,A,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0020763,0.0021141,201326592,9.69641e+10,-665648896,4,3
int8_batch,avx2,avx2,true,512,1024,512,1,C,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.001131,0.0556847,16777216,1.4834e+10,-45840800,4,1
int8_batch,avx2,avx2,true,512,1024,512,1,B,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0001561,0.0001608,16777216,1.07477e+11,-45840800,4,2
int8_batch,avx2,avx2,true,512,1024,512,1,A,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0002318,0.000238,16777216,7.2378e+10,-45840800,4,3
int8_batch,avx2,avx2,true,512,1024,512,4,C,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0041237,0.21852,67108864,1.62739e+10,-183363200,4,1
int8_batch,avx2,avx2,true,512,1024,512,4,B,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0007194,0.0007552,67108864,9.32845e+10,250287336,4,2
int8_batch,avx2,avx2,true,512,1024,512,4,A,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0006535,0.0006685,67108864,1.02691e+11,-183363200,4,3
int8_batch,avx2,avx2,true,512,1024,512,8,C,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0045334,0.433566,134217728,2.96064e+10,-366726400,4,1
int8_batch,avx2,avx2,true,512,1024,512,8,B,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0024358,0.0024804,134217728,5.51021e+10,106666584,4,2
int8_batch,avx2,avx2,true,512,1024,512,8,A,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0013035,0.0013405,134217728,1.02967e+11,-366726400,4,3
int8_batch,avx2,avx2,true,512,1024,512,16,C,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0149017,0.87674,268435456,1.80137e+10,-733452800,4,1
int8_batch,avx2,avx2,true,512,1024,512,16,B,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0064566,0.0065787,268435456,4.15754e+10,335105240,4,2
int8_batch,avx2,avx2,true,512,1024,512,16,A,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0025266,0.0025772,268435456,1.06244e+11,-733452800,4,3
int8_batch,avx2,avx2,true,640,1280,512,1,C,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0006841,0.0536019,20971520,3.06556e+10,-93924096,4,1
int8_batch,avx2,avx2,true,640,1280,512,1,B,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0002224,0.0002491,20971520,9.42964e+10,-93924096,4,2
int8_batch,avx2,avx2,true,640,1280,512,1,A,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0001871,0.0001906,20971520,1.12087e+11,-93924096,4,3
int8_batch,avx2,avx2,true,640,1280,512,4,C,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0052295,0.219465,83886080,1.60409e+10,-375696384,4,1
int8_batch,avx2,avx2,true,640,1280,512,4,B,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.001879,0.0019462,83886080,4.4644e+10,149581336,4,2
int8_batch,avx2,avx2,true,640,1280,512,4,A,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0008238,0.000868,83886080,1.01828e+11,-375696384,4,3
int8_batch,avx2,avx2,true,640,1280,512,8,C,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0093989,0.440054,167772160,1.78502e+10,-751392768,4,1
int8_batch,avx2,avx2,true,640,1280,512,8,B,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0035495,0.0035899,167772160,4.72664e+10,74570056,4,2
int8_batch,avx2,avx2,true,640,1280,512,8,A,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0020336,0.0020706,167772160,8.25001e+10,-751392768,4,3
int8_batch,avx2,avx2,true,640,1280,512,16,C,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0183532,0.877782,335544320,1.82826e+10,-1502785536,4,1
int8_batch,avx2,avx2,true,640,1280,512,16,B,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0088976,0.0091009,335544320,3.77118e+10,356378800,4,2
int8_batch,avx2,avx2,true,640,1280,512,16,A,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0031233,0.003314,335544320,1.07433e+11,-1502785536,4,3
int8_batch,avx2,avx2,true,768,1536,512,1,C,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0011916,0.0545804,25165824,2.11194e+10,-92228312,4,1
int8_batch,avx2,avx2,true,768,1536,512,1,B,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0002318,0.0002386,25165824,1.08567e+11,-92228312,4,2
int8_batch,avx2,avx2,true,768,1536,512,1,A,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0003637,0.0003945,25165824,6.91939e+10,-92228312,4,3
int8_batch,avx2,avx2,true,768,1536,512,4,C,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0031331,0.218644,100663296,3.2129e+10,-368913248,4,1
int8_batch,avx2,avx2,true,768,1536,512,4,B,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0017066,0.0017729,100663296,5.89847e+10,85857640,4,2
int8_batch,avx2,avx2,true,768,1536,512,4,A,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0009055,0.0009329,100663296,1.11169e+11,-368913248,4,3
int8_batch,avx2,avx2,true,768,1536,512,8,C,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.016998,0.472662,201326592,1.18441e+10,-737826496,4,1
int8_batch,avx2,avx2,true,768,1536,512,8,B,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0054131,0.0063309,201326592,3.71925e+10,41527792,4,2
int8_batch,avx2,avx2,true,768,1536,512,8,A,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0017151,0.0017912,201326592,1.17385e+11,-737826496,4,3
int8_batch,avx2,avx2,true,768,1536,512,16,C,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0410364,0.930503,402653184,9.8121e+09,-1475652992,4,1
int8_batch,avx2,avx2,true,768,1536,512,16,B,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0118967,0.0132172,402653184,3.38458e+10,322880248,4,2
int8_batch,avx2,avx2,true,768,1536,512,16,A,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.005341,0.0054449,402653184,7.53891e+10,-1475652992,4,3
int8_batch,avx2,avx2,true,384,768,512,1,A,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0003275,0.0003739,12582912,3.84211e+10,-41603056,5,1
int8_batch,avx2,avx2,true,384,768,512,1,B,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0001892,0.000199,12582912,6.65059e+10,-41603056,5,2
int8_batch,avx2,avx2,true,384,768,512,1,C,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0003452,0.0566388,12582912,3.64511e+10,-41603056,5,3
int8_batch,avx2,avx2,true,384,768,512,4,A,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0007217,0.0007372,50331648,6.97404e+10,-166412224,5,1
int8_batch,avx2,avx2,true,384,768,512,4,B,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0009292,0.000992,50331648,5.41666e+10,257677992,5,2
int8_batch,avx2,avx2,true,384,768,512,4,C,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0065742,0.265915,50331648,7.65594e+09,-166412224,5,3
int8_batch,avx2,avx2,true,384,768,512,8,A,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0015096,0.0016303,100663296,6.66821e+10,-332824448,5,1
int8_batch,avx2,avx2,true,384,768,512,8,B,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0018536,0.001935,100663296,5.43069e+10,-8318168,5,2
int8_batch,avx2,avx2,true,384,768,512,8,C,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0122016,0.471419,100663296,8.25001e+09,-332824448,5,3
int8_batch,avx2,avx2,true,384,768,512,16,A,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0020435,0.0020822,201326592,9.85205e+10,-665648896,5,1
int8_batch,avx2,avx2,true,384,768,512,16,B,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0054034,0.0058776,201326592,3.72592e+10,88252376,5,2
int8_batch,avx2,avx2,true,384,768,512,16,C,1,8,2,4,"0,2,4,6","999,605,724,744",true,0,0.0160853,0.891334,201326592,1.25162e+10,-665648896,5,3
int8_batch,avx2,avx2,true,512,1024,512,1,A,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.000155,0.0001586,16777216,1.0824e+11,-45840800,5,1
int8_batch,avx2,avx2,true,512,1024,512,1,B,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0001929,0.0013248,16777216,8.69736e+10,-45840800,5,2
int8_batch,avx2,avx2,true,512,1024,512,1,C,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0015054,0.056545,16777216,1.11447e+10,-45840800,5,3
int8_batch,avx2,avx2,true,512,1024,512,4,A,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0006706,0.0007062,67108864,1.00073e+11,-183363200,5,1
int8_batch,avx2,avx2,true,512,1024,512,4,B,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0006337,0.0006524,67108864,1.059e+11,250287336,5,2
int8_batch,avx2,avx2,true,512,1024,512,4,C,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0036585,0.222512,67108864,1.83433e+10,-183363200,5,3
int8_batch,avx2,avx2,true,512,1024,512,8,A,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0012612,0.0012933,134217728,1.06421e+11,-366726400,5,1
int8_batch,avx2,avx2,true,512,1024,512,8,B,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.003497,0.0035633,134217728,3.83808e+10,106666584,5,2
int8_batch,avx2,avx2,true,512,1024,512,8,C,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0087858,0.443542,134217728,1.52767e+10,-366726400,5,3
int8_batch,avx2,avx2,true,512,1024,512,16,A,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0025661,0.0026336,268435456,1.04608e+11,-733452800,5,1
int8_batch,avx2,avx2,true,512,1024,512,16,B,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0067193,0.0069034,268435456,3.99499e+10,335105240,5,2
int8_batch,avx2,avx2,true,512,1024,512,16,C,1,8,2,4,"0,2,4,6","1332,807,965,992",true,0,0.0212155,0.913135,268435456,1.26528e+10,-733452800,5,3
int8_batch,avx2,avx2,true,640,1280,512,1,A,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0001852,0.0001901,20971520,1.13237e+11,-93924096,5,1
int8_batch,avx2,avx2,true,640,1280,512,1,B,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0002361,0.0006962,20971520,8.88247e+10,-93924096,5,2
int8_batch,avx2,avx2,true,640,1280,512,1,C,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0013062,0.0561876,20971520,1.60554e+10,-93924096,5,3
int8_batch,avx2,avx2,true,640,1280,512,4,A,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0009746,0.0017527,83886080,8.60723e+10,-375696384,5,1
int8_batch,avx2,avx2,true,640,1280,512,4,B,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0010781,0.0011043,83886080,7.78092e+10,149581336,5,2
int8_batch,avx2,avx2,true,640,1280,512,4,C,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0099152,0.231058,83886080,8.46035e+09,-375696384,5,3
int8_batch,avx2,avx2,true,640,1280,512,8,A,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0015174,0.0015427,167772160,1.10566e+11,-751392768,5,1
int8_batch,avx2,avx2,true,640,1280,512,8,B,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0035148,0.0036427,167772160,4.77331e+10,74570056,5,2
int8_batch,avx2,avx2,true,640,1280,512,8,C,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0138823,0.442885,167772160,1.20853e+10,-751392768,5,3
int8_batch,avx2,avx2,true,640,1280,512,16,A,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0042139,0.0042935,335544320,7.9628e+10,-1502785536,5,1
int8_batch,avx2,avx2,true,640,1280,512,16,B,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0092212,0.0096289,335544320,3.63884e+10,356378800,5,2
int8_batch,avx2,avx2,true,640,1280,512,16,C,1,8,2,4,"0,2,4,6","1665,1009,1206,1240",true,0,0.0644562,1.00865,335544320,5.20577e+09,-1502785536,5,3
int8_batch,avx2,avx2,true,768,1536,512,1,A,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.000332,0.0017316,25165824,7.58007e+10,-92228312,5,1
int8_batch,avx2,avx2,true,768,1536,512,1,B,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0002295,0.0002346,25165824,1.09655e+11,-92228312,5,2
int8_batch,avx2,avx2,true,768,1536,512,1,C,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0011969,0.0670092,25165824,2.10258e+10,-92228312,5,3
int8_batch,avx2,avx2,true,768,1536,512,4,A,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0013969,0.0014267,100663296,7.20619e+10,-368913248,5,1
int8_batch,avx2,avx2,true,768,1536,512,4,B,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.001343,0.001375,100663296,7.49541e+10,85857640,5,2
int8_batch,avx2,avx2,true,768,1536,512,4,C,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0063614,0.243796,100663296,1.58241e+10,-368913248,5,3
int8_batch,avx2,avx2,true,768,1536,512,8,A,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0017823,0.0018279,201326592,1.12959e+11,-737826496,5,1
int8_batch,avx2,avx2,true,768,1536,512,8,B,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0042725,0.0043621,201326592,4.71215e+10,41527792,5,2
int8_batch,avx2,avx2,true,768,1536,512,8,C,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0140162,0.450241,201326592,1.43638e+10,-737826496,5,3
int8_batch,avx2,avx2,true,768,1536,512,16,A,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0042918,0.0043486,402653184,9.38192e+10,-1475652992,5,1
int8_batch,avx2,avx2,true,768,1536,512,16,B,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0132662,0.0152833,402653184,3.03518e+10,322880248,5,2
int8_batch,avx2,avx2,true,768,1536,512,16,C,1,8,2,4,"0,2,4,6","1999,1210,1448,1487",true,0,0.0366848,1.04229,402653184,1.0976e+10,-1475652992,5,3
